artist;nationality;author;title;description;depicted_people;date;medium;dimensions;institution;department;place_of_discovery;object_history;exhibition_history;credit_line;inscriptions;notes;accession_number;place_of_creation;source;permission;other_versions;references;depicted_place;categories;wikidata;image_height;image_width;imageurl;object_type;location;public_domain;has_image
;;;{{title|Portræt af Cecilie Trier, f. Melchior|lang=da}};* {{da|Cecilie Trier var søster til Moritz Gerson Melchior (der bestilte maleriet 'Fra et romersk osteria' af Carl Bloch (KMS1238), og som ses i baggrunden på Blochs maleri). Wegmann har også malet et portræt af broderen (1884, Frederiksborgmuseet). Ifølge en familietradition læser Cecilie Trier et brev fra sin søn Gerson. Cecilie Triers to sønner grundlagde bankfirmaet Brødrene Trier, Højbro Plads, København.}};;1885;olie på lærred;{{Size|unit=mm|width=169.7|height=156.2}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Cecilie Trier født Melchior (1819-1891) og hendes efterkommere: hendes søn Louis Trier, gift med Betsy Friedlænder (1859 - 1946)&semi deres datter Ida Mauritzen (14.11.1892 - 14.5.1959) født Trier&semi dennes søn Ole Mauritzen (15.5.1916 - 1.4. 2004)&semi dennes danskfødte og norskgifte søster Inge Nyquist (10.7.1918 - 14.1.2011) født Mauritzen, som bragte maleriet til Norge&semi dennes søn Otto Gard Nyquist (f. 28.2.41), tipoldebarn af Cecilie Trier. Solgt af denne til museet den 23. august 2011.}}<br/>* {{ProvenanceEvent|date=2011-08-23|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=B Vegman}};* {{da|Maleriet har en udstillingsetiket med kunstnerens signatur på rammen, uden tvivl fra Charlottenborg. Maleriet er sandsynligvis identifisk med "Dameportræt. Knæstykke" (Charlottenborg, 1885, kat. 412). Ifølge en officiel udstillingsetiket (bag på rammen) blev maleriet udstillet på Verdensudstillingen (Exposition Universelle) i 1889. Det med håndskrift påførte nummer (180) er dog ikke korrekt (180 = Willumsen). Portrættet blev endvidere udstillet på Verdensudstillingen i Chicago i 1893 (se Litteratur). På et fotografi fra kunstnerens udstilling på Den Frie i 1911 (Det Kongelige Bibliotek) ses hun siddende foran maleriet. Maleriet kan dog ikke identificeres med et af værkerne i det trykte udstillingskatalog og er formodentlig tilføjet til udstillingen efter katalogets trykning.}}<br/>* {{da|DANSK Bertha Wegmann: Portræt at Cecilie Trier f. Melchior, 1885, olie på lærred, 125,9 x 140,2 cm. Statens Museum for Kunst, KMS8643 Takket være ny forskning og en øget opmærksomhed over for de mange oversete, talentfulde kvindelige kunstnere, der var virksomme i årtierne omkring 1900, er Bertha Wegmann blevet genindskrevet som en af Danmarks betydelige kunstnere. Hendes store produktion, som vandt international hæder og omtale, omfattede foruden portrætter både rene landskaber og motiver med figurer i landskaber, interiør- og blomsterbilleder og stilleben. Men det var portrætterne som det af Cecilie Trier, der blev udstillet på de store internationale udstillinger og udløste medaljer og hædrende omtaler. Trier blev således vist på verdensudstillingerne både i Paris 1889 og i Chicago 1893. Anerkendelsen skyldes, at Wegmann var en virtuos portrætmaler, der beherskede portrætmaleriets virkemidler. Hun kunne levere malerier der imødekom tidens efterspørgsel efter miljøportrætter: uformelle situationsskildringer, der forener den dybtgående karakteristik med det flygtige og umiddelbare. Cecilie Trier, der var født Melchior, tilhørte det jødiske borgerskab i København og familien var gennem årene en stor støtte for Bertha Wegmann. De bestilte flere portrætter af hende og i de unge år støttede de hende økonomisk, så hun kunne forfølge kunstnerkarrieren ved at tage på studieophold i München.}};KMS8643;;* {{SMK API|KMS8643}}<br/>* {{SMK Open|KMS8643}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVM4NjQzLnRpZi5yZWNvbnN0cnVjdGVkLWNyb3BwZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktNUzg2NDMiLCJudW0iOiIifV0=/KMS8643.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Exposition universelle de 1889: Catalogue illustré des beaux-arts|author=unknown|others=kat. 176? ("Portrait de M. T.")(burde være Mme T.) Se Generelle bemærkninger.|id=D 3843|year=1889}}<br/>*{{citation|title=Fortegnelse over Arbejder af Bertha Wegmann udstillede i Den Frie Udstillings Bygning|author=unknown|others=(udstillet uden for katalog - se Generelle bemærkninger).|year=1911}}<br/>*{{citation|title=The World's Columbian exposition (Chicago U.S.A. 1893): Denmark. Official catalogue with illustrations issued by the Royal Danish Commission|author=unknown|others=kat. 151 ("Portrait of a Lady") eller 152 ("Portrait of a Lady"), afbildet.|id=ka2000-849|year=1893}}<br/>*{{citation|title=Exposition universelle de 1889 à Paris: Le Danemark. Catalogue illustré|author=C. Nyrop|others=kat. 176 ("Portrait de Mme T.").|id=ka2004-244|year=1889}}<br/>*{{citation|title=Vilhelm Hammershøi: Mesterværker af Vilhelm Hammershøi fra SMK|author=Cecilie Høgsbro|others=afb. p. 24, omt. p. 24|year=2015}};;[[Category:Paintings in Statens Museum for Kunst]];Q20540482;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVM4NjQzLnRpZi5yZWNvbnN0cnVjdGVkLWNyb3BwZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktNUzg2NDMiLCJudW0iOiIifV0=/KMS8643.jpgPainting;True;True
{{Creator:Agnes Lunn}};;;{{title|Stående ko|lang=da}};;;1870-1943;Blyant, pen og sort blæk og vandfarve;{{Size|unit=mm|width=143|height=115}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Gave fra Det kgl. Bibliotek til KKS, 1943}}<br/>* {{ProvenanceEvent|date=1943-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb13714;;* {{SMK API|KKSgb13714}}<br/>* {{SMK Open|KKSgb13714}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjEzNzE0LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1NnYjEzNzE0IiwibnVtIjoiIn1d/KKSgb13714.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjEzNzE0LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1NnYjEzNzE0IiwibnVtIjoiIn1d/KKSgb13714.jpgDrawing;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af død musvit}};;;1759;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/38;;* {{SMK API|KKS6001/38}}<br/>* {{SMK Open|KKS6001/38}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzM4LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzM4IiwibnVtIjoiIn1d/KKS6001/38.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzM4LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzM4IiwibnVtIjoiIn1d/KKS6001/38.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af død flagspætte og gulspurv, ophængt}};;;1759;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/37;;* {{SMK API|KKS6001/37}}<br/>* {{SMK Open|KKS6001/37}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzM3LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzM3IiwibnVtIjoiIn1d/KKS6001/37.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzM3LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzM3IiwibnVtIjoiIn1d/KKS6001/37.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af to netmeloner, halveret og kvadreret}};;;1755;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/36;;* {{SMK API|KKS6001/36}}<br/>* {{SMK Open|KKS6001/36}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzM2LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzM2IiwibnVtIjoiIn1d/KKS6001/36.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzM2LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzM2IiwibnVtIjoiIn1d/KKS6001/36.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af to døde solsorte, han og hun, ophængt i snor på en på en krog}};;;1753;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/32;;* {{SMK API|KKS6001/32}}<br/>* {{SMK Open|KKS6001/32}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzMyLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzMyIiwibnVtIjoiIn1d/KKS6001/32.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzMyLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzMyIiwibnVtIjoiIn1d/KKS6001/32.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af to døde solsorte, han og hun, liggende}};;;1753;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/33;;* {{SMK API|KKS6001/33}}<br/>* {{SMK Open|KKS6001/33}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXy50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTNjAwMS8zMyIsIm51bSI6IiJ9XQ==/KKS6001/33.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXy50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTNjAwMS8zMyIsIm51bSI6IiJ9XQ==/KKS6001/33.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af to døde sangdrosler?}};;;1753;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/31;;* {{SMK API|KKS6001/31}}<br/>* {{SMK Open|KKS6001/31}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzMxLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzMxIiwibnVtIjoiIn1d/KKS6001/31.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzMxLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzMxIiwibnVtIjoiIn1d/KKS6001/31.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af gul tulipan}};;;1753;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/30;;* {{SMK API|KKS6001/30}}<br/>* {{SMK Open|KKS6001/30}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzMwLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzMwIiwibnVtIjoiIn1d/KKS6001/30.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzMwLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzMwIiwibnVtIjoiIn1d/KKS6001/30.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Opstilling med ost, snaps og brezel}};;;1753;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/29;;* {{SMK API|KKS6001/29}}<br/>* {{SMK Open|KKS6001/29}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI5LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI5IiwibnVtIjoiIn1d/KKS6001/29.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI5LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI5IiwibnVtIjoiIn1d/KKS6001/29.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af tulipaner}};;;1752-1753;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/28;;* {{SMK API|KKS6001/28}}<br/>* {{SMK Open|KKS6001/28}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI4LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI4IiwibnVtIjoiIn1d/KKS6001/28.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI4LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI4IiwibnVtIjoiIn1d/KKS6001/28.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af død vibe}};;;1747-1759;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/27;;* {{SMK API|KKS6001/27}}<br/>* {{SMK Open|KKS6001/27}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI3LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI3IiwibnVtIjoiIn1d/KKS6001/27.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI3LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI3IiwibnVtIjoiIn1d/KKS6001/27.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af ugle}};;;1747-1759;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/27 verso;;* {{SMK API|KKS6001/27 verso}}<br/>* {{SMK Open|KKS6001/27 verso}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI3X3ZlcnNvLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI3IHZlcnNvIiwibnVtIjoiIn1d/KKS6001/27 verso.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI3X3ZlcnNvLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI3IHZlcnNvIiwibnVtIjoiIn1d/KKS6001/27 verso.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af pærer}};;;1751;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/26;;* {{SMK API|KKS6001/26}}<br/>* {{SMK Open|KKS6001/26}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI2LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI2IiwibnVtIjoiIn1d/KKS6001/26.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI2LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI2IiwibnVtIjoiIn1d/KKS6001/26.jpgGouache painting;True;True
{{Creator:Johanna Fosie}};;;{{da|Studie af æbler}};;;1751;Gouache;{{Size|unit=mm|width=227|height=281}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Pastor Sick&semi herfra erhvervet af KKS i 1909}}<br/>* {{ProvenanceEvent|date=1909-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKS6001/25;;* {{SMK API|KKS6001/25}}<br/>* {{SMK Open|KKS6001/25}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI1LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI1IiwibnVtIjoiIn1d/KKS6001/25.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Gouache paintings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3M2MDAxXzI1LnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1M2MDAxLzI1IiwibnVtIjoiIn1d/KKS6001/25.jpgGouache painting;True;True
